,name,company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
6613,Hyundai Verna 1.6 CRDI,Hyundai,2013,80000.0,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5.0,500000.0
6614,Tata Indica V2 DLE BSII,Tata,2009,100000.0,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,45000.0
6615,Renault KWID RXT,Renault,2017,50000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,270000.0
6616,Hyundai i20 Active 1.2 S,Hyundai,2017,40000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,550000.0
6617,Renault KWID 1.0 RXT Optional,Renault,2016,60000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,235000.0
6618,Hyundai i20 1.2 Spotz,Hyundai,2018,40000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,600000.0
6619,Honda Jazz 1.5 VX i DTEC,Honda,2015,60000.0,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,525000.0
6620,Maruti Swift VDI,Maruti,2012,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,325000.0
6621,Maruti Swift Dzire ZDI,Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,420000.0
6622,Maruti Alto K10 LXI,Maruti,2014,60000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,229999.0
6623,Maruti Swift Dzire ZDI,Maruti,2013,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,23.4,1248.0,74.0,5.0,375000.0
6624,Mahindra Scorpio VLX 2WD BSIV,Mahindra,2012,120000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,8.0,750000.0
6625,Tata Tiago 1.2 Revotron XZ,Tata,2018,40000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,400000.0
6626,Mahindra XUV500 W6 2WD,Mahindra,2013,91000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,600000.0
6627,Hyundai Santro Xing XK eRLX Euro II,Hyundai,2008,80000.0,Petrol,Individual,Manual,Third Owner,17.8,1086.0,63.0,5.0,110000.0
6628,Maruti 800 AC,Maruti,2007,73257.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,45000.0
6629,Mahindra Bolero Pik-Up CBC 1.7T,Mahindra,2019,80000.0,Diesel,Individual,Manual,First Owner,0.0,2523.0,70.0,2.0,722000.0
6630,Tata Tiago 2019-2020 XZ,Tata,2020,15000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,83.83,5.0,500000.0
6631,Hyundai Verna CRDi SX ABS,Hyundai,2007,110000.0,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0,250000.0
6632,Skoda Rapid 1.5 TDI Ambition BSIV,Skoda,2018,40000.0,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,5.0,950000.0
6633,Nissan Sunny Diesel XV,Nissan,2013,212000.0,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0,375000.0
6634,Maruti Swift Dzire ZDI,Maruti,2018,30000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,780000.0
6635,Hyundai Santro Asta BSIV,Hyundai,2018,30000.0,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,575000.0
6636,Hyundai i20 1.2 Spotz,Hyundai,2017,30000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,563000.0
6637,Tata Tiago 1.2 Revotron XZ,Tata,2017,15000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,450000.0
6638,Toyota Innova Crysta 2.4 ZX AT,Toyota,2020,1000.0,Diesel,Individual,Automatic,First Owner,13.68,2393.0,147.51,7.0,2300000.0
6639,Maruti 800 AC,Maruti,1999,26320.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,80000.0
6640,Hyundai i20 Asta 1.4 CRDi (Diesel),Hyundai,2010,135000.0,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,320000.0
6641,Honda Civic 1.8 V MT,Honda,2008,100000.0,Petrol,Individual,Manual,Third Owner,13.5,1799.0,130.0,5.0,375000.0
6642,Maruti Eeco 5 Seater AC BSIV,Maruti,2017,120000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,400000.0
6643,Mahindra Xylo E8 ABS Airbag,Mahindra,2011,230000.0,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7.0,600000.0
6644,Renault KWID 1.0 RXT Optional,Renault,2016,60000.0,Petrol,Individual,Manual,Second Owner,23.01,999.0,67.0,5.0,315000.0
6645,BMW 3 Series 320d Highline,BMW,2012,80000.0,Diesel,Individual,Automatic,Second Owner,16.07,1995.0,181.0,5.0,1100000.0
6646,Maruti Swift Dzire VDi,Maruti,2010,190000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,350000.0
6647,Maruti Eeco 5 Seater AC BSIV,Maruti,2016,120000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,375000.0
6648,Toyota Innova 2.5 GX (Diesel) 8 Seater,Toyota,2013,217000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,1050000.0
6649,Ford Ikon 1.8 D,Ford,2005,90000.0,Diesel,Individual,Manual,Third Owner,23.1,998.0,67.04,5.0,130000.0
6650,Maruti Celerio VXI,Maruti,2015,29000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,350000.0
6651,Hyundai Santro Xing GL CNG,Hyundai,2011,120000.0,CNG,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5.0,170000.0
6652,Maruti Wagon R LX Minor,Maruti,2010,120000.0,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,5.0,120000.0
6653,Mahindra XUV500 W6 2WD,Mahindra,2015,90000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,819999.0
6654,Hyundai i20 1.2 Asta Option,Hyundai,2018,30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,700000.0
6655,Maruti Celerio ZXI Optional AMT BSIV,Maruti,2018,30000.0,Petrol,Individual,Automatic,Second Owner,23.1,998.0,67.04,5.0,451999.0
6656,Hyundai Grand i10 Magna,Hyundai,2016,56000.0,Petrol,Individual,Manual,Third Owner,18.9,1197.0,82.0,5.0,500000.0
6657,Toyota Innova 2.5 VX (Diesel) 8 Seater,Toyota,2015,90000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,1250000.0
6658,Mahindra TUV 300 T8,Mahindra,2015,120000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,500000.0
6659,Maruti Swift VDI BSIV,Maruti,2015,60000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,490000.0
6660,Maruti Swift Dzire ZDi,Maruti,2008,147000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,200000.0
6661,Maruti Wagon R VXI BSIII,Maruti,2012,35000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,240000.0
6662,Hyundai i20 1.2 Spotz,Hyundai,2018,19500.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,655000.0
6663,Hyundai i20 Active 1.2 SX,Hyundai,2018,38426.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,620000.0
6664,Maruti Swift VXI Windsong Limited edition,Maruti,2015,35000.0,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0,450000.0
6665,Maruti Wagon R LXI BS IV,Maruti,2014,35000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,310000.0
6666,Maruti Alto LXi,Maruti,2007,50000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,150000.0
6667,Chevrolet Beat Diesel LT,Chevrolet,2012,120000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,180000.0
6668,Tata Indica Vista TDI LS,Tata,2011,120000.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,150000.0
6669,Ford Figo Diesel EXI,Ford,2011,112000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,160000.0
6670,Mahindra Scorpio EX,Mahindra,2013,70000.0,Diesel,Individual,Manual,Third Owner,14.0,2523.0,75.0,8.0,600000.0
6671,Skoda Rapid 1.6 TDI Ambition Plus Alloy,Skoda,2012,145000.0,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,5.0,380000.0
6672,Tata Indigo LX,Tata,2007,135000.0,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,120000.0
6673,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,Toyota,2011,500000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.57,7.0,350000.0
6674,Tata Indigo TDI,Tata,2012,146000.0,Diesel,Individual,Manual,First Owner,19.61,1405.0,70.0,5.0,135000.0
6675,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2018,10000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,610000.0
6676,Volkswagen Polo 1.5 TDI Comfortline,Volkswagen,2020,50000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.5,5.0,260000.0
6677,Hyundai Xcent 1.2 VTVT S,Hyundai,2017,25000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,500000.0
6678,Renault KWID 1.0,Renault,2016,20000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,220000.0
6679,Honda Civic 1.8 S MT,Honda,2006,70000.0,Petrol,Individual,Manual,Second Owner,13.5,1799.0,130.0,5.0,121000.0
6680,Tata Indigo CS eLX BS IV,Tata,2017,50000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,5.0,350000.0
6681,Audi Q3 35 TDI Quattro Technology,Audi,2018,25000.0,Diesel,Individual,Automatic,Second Owner,15.17,1968.0,181.0,5.0,2200000.0
6682,Hyundai i20 1.4 CRDi Asta,Hyundai,2011,100000.0,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,280000.0
6683,Tata Nexon 1.2 Revotron XZ Plus,Tata,2020,20000.0,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,919999.0
6684,Hyundai i20 1.4 CRDi Asta,Hyundai,2011,155000.0,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,320000.0
6685,Ford Figo Diesel LXI,Ford,2012,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,5.0,140000.0
6686,Maruti SX4 VDI,Maruti,2012,25000.0,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,310000.0
6687,Maruti 800 EX 5 Speed,Maruti,2006,120000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,65000.0
6688,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,2013,90000.0,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,7.0,300000.0
6689,Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,2711000.0
6690,Lexus ES 300h,Lexus,2019,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,5150000.0
6691,Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,3200000.0
6692,Tata Safari Storme EX,Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,503000.0
6693,Volvo XC40 D4 Inscription BSIV,Volvo,2019,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,3800000.0
6694,Toyota Camry 2.5 Hybrid,Toyota,2016,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,2000000.0
6695,Maruti Wagon R LXI,Maruti,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,225000.0
6696,Maruti Baleno Alpha 1.3,Maruti,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,740000.0
6697,Honda Jazz VX,Honda,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,550000.0
6698,Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,750000.0
6699,Maruti Swift AMT VVT VXI,Maruti,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,650000.0
6700,Toyota Etios VX,Toyota,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,625000.0
6701,Maruti Swift AMT ZXI,Maruti,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,600000.0
6702,Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,450000.0
6703,BMW X4 M Sport X xDrive20d,BMW,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,5400000.0
6704,BMW X4 M Sport X xDrive20d,BMW,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,5500000.0
6705,Honda Amaze V CVT Petrol BSIV,Honda,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,779000.0
6706,Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
6707,Volvo V40 D3 R-Design,Volvo,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,2475000.0
6708,Mahindra XUV500 W8 2WD,Mahindra,2011,110000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,575000.0
6709,Tata Xenon XT EX 4X2,Tata,2014,110000.0,Diesel,Individual,Manual,Second Owner,13.49,2179.0,138.03,5.0,440000.0
6710,Maruti Swift VDI,Maruti,2012,100000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,380000.0
6711,Tata Manza Aura (ABS) Safire,Tata,2010,116700.0,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1368.0,90.0,5.0,140000.0
6712,Tata Zest Quadrajet 1.3 75PS XE,Tata,2015,25000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,475000.0
6713,Mahindra Xylo D2,Mahindra,2011,200000.0,Diesel,Individual,Manual,Third Owner,13.0,2489.0,95.0,8.0,200000.0
6714,Maruti Swift Ldi BSIV,Maruti,2010,176062.0,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,400000.0
6715,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,2008,250000.0,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0,425000.0
6716,Hyundai Santro LP zipPlus,Hyundai,2003,70000.0,Petrol,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,68000.0
6717,Honda Amaze Anniversary Edition,Honda,2015,82000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,509999.0
6718,Hyundai i10 Era 1.1 iTech SE,Hyundai,2010,80000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,275000.0
6719,Chevrolet Enjoy 1.3 TCDi LTZ 7,Chevrolet,2017,40000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0,650000.0
6720,Jeep Compass 2.0 Longitude Option BSIV,Jeep,2019,14000.0,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5.0,1850000.0
6721,Renault Duster 4x4,Renault,2014,129000.0,Diesel,Individual,Manual,First Owner,19.72,1461.0,108.45,5.0,650000.0
6722,Fiat Punto EVO 1.3 Emotion,Fiat,2016,60000.0,Diesel,Individual,Manual,Second Owner,20.5,1248.0,91.7,5.0,360000.0
6723,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,Volkswagen,2018,82000.0,Diesel,Individual,Automatic,First Owner,21.73,1498.0,108.62,5.0,650000.0
6724,Land Rover Range Rover Evoque 2.2L Pure,Land,2013,77500.0,Diesel,Individual,Automatic,Third Owner,12.7,2179.0,187.7,5.0,2000000.0
6725,Chevrolet Enjoy 1.3 TCDi LTZ 7,Chevrolet,2017,50000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0,675000.0
6726,Maruti 800 AC,Maruti,2006,40000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,50000.0
6727,Maruti Wagon R VXI Opt 1.2,Maruti,2017,39500.0,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,445000.0
6728,Hyundai Elite i20 Sportz Plus Diesel,Hyundai,2018,40000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,750000.0
6729,Maruti Swift VDI,Maruti,2012,56000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,425000.0
6730,Peugeot 309 GLD,Peugeot,1997,110000.0,Diesel,Individual,Manual,Third Owner,22.54,1396.0,88.73,5.0,57000.0
6731,Hyundai i20 1.4 Asta Option,Hyundai,2017,54000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,850000.0
6732,Maruti Wagon R VXI BS IV,Maruti,2016,20000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,400000.0
6733,Tata Indica V2 eLX,Tata,2014,55896.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,5.0,200000.0
6734,Honda Amaze SX i-DTEC,Honda,2016,35000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,550000.0
6735,Honda Brio V MT,Honda,2012,97000.0,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,250000.0
6736,Maruti Alto 800 LXI,Maruti,2014,120000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,206000.0
6737,Hyundai EON Magna Plus,Hyundai,2014,50000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,290000.0
6738,Tata Nano Lx BSIV,Tata,2010,30400.0,Petrol,Individual,Manual,Fourth & Above Owner,26.0,624.0,35.0,4.0,45000.0
6739,Mahindra XUV300 W8 Option Diesel BSIV,Mahindra,2019,15000.0,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,1200000.0
6740,Nissan Sunny Diesel XL,Nissan,2012,110000.0,Diesel,Individual,Manual,Third Owner,21.64,1461.0,84.8,5.0,220000.0
6741,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes-Benz,2008,120000.0,Diesel,Individual,Automatic,Second Owner,14.84,2143.0,170.0,5.0,515000.0
6742,Maruti Alto LX,Maruti,2010,100000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,170000.0
6743,Maruti Swift Vdi BSIII,Maruti,2010,120000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,260000.0
6744,Volkswagen Vento Diesel Highline,Volkswagen,2012,130000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,315000.0
6745,Maruti Alto K10 2010-2014 VXI,Maruti,2011,76000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,225000.0
6746,Volkswagen Jetta 2.0L TDI Comfortline,Volkswagen,2012,110000.0,Diesel,Individual,Manual,Third Owner,19.33,1968.0,138.1,5.0,420000.0
6747,Mahindra Scorpio VLX 4WD AIRBAG BSIV,Mahindra,2011,96000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,8.0,525000.0
6748,Maruti Swift AMT ZDI,Maruti,2018,90000.0,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.0,5.0,670000.0
6749,Nissan Sunny Diesel XL,Nissan,2012,110000.0,Diesel,Individual,Manual,Third Owner,21.64,1461.0,84.8,5.0,220000.0
6750,Ford Figo Diesel Celebration Edition,Ford,2013,25000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,250000.0
6751,Maruti Swift Dzire VDi,Maruti,2009,90000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,229999.0
6752,Maruti Swift Dzire VDi,Maruti,2009,164000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,229999.0
6753,Honda Amaze EX i-Vtech,Honda,2013,120000.0,Petrol,Individual,Manual,Second Owner,18.0,1198.0,86.7,5.0,300000.0
6754,Maruti A-Star Vxi,Maruti,2010,66000.0,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,165000.0
6755,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Tata,2010,250000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7.0,295000.0
6756,Hyundai Verna 1.6 CRDI,Hyundai,2011,157000.0,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5.0,360000.0
6757,Hyundai Verna 1.6 CRDI,Hyundai,2011,157000.0,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5.0,380000.0
6758,Renault KWID 1.0 RXT 02 Anniversary Edition,Renault,2017,35000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,300000.0
6759,Mahindra Scorpio 2.6 Turbo 9 Str,Mahindra,2008,100000.0,Diesel,Individual,Manual,Second Owner,12.7,2609.0,116.6,9.0,320000.0
6760,Datsun GO Plus T BSIV,Datsun,2016,70000.0,Petrol,Individual,Manual,Second Owner,19.44,1198.0,67.0,7.0,325000.0
6761,Tata Manza Aqua Quadrajet BS IV,Tata,2010,30000.0,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5.0,160000.0
6762,Mahindra Bolero Power Plus SLE,Mahindra,2018,40000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,630000.0
6763,Maruti Swift VXI,Maruti,2020,5000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,600000.0
6764,Maruti Alto 800 VXI,Maruti,2014,30000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,229999.0
6765,Maruti Swift ZDi,Maruti,2014,70000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,440000.0
6766,Chevrolet Spark 1.0 LT,Chevrolet,2007,60000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,90000.0
6767,Maruti Ciaz VDI SHVS,Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,750000.0
6768,Honda City V MT,Honda,2012,80000.0,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5.0,330000.0
6769,Maruti Ciaz ZDi Plus SHVS,Maruti,2016,70000.0,Diesel,Individual,Manual,Second Owner,28.09,1248.0,88.5,5.0,715000.0
6770,Skoda Fabia 1.2 TDI Active Plus,Skoda,2013,150000.0,Diesel,Individual,Manual,Second Owner,20.86,1199.0,75.0,5.0,250000.0
6771,Maruti Zen Estilo 1.1 LX BSIII,Maruti,2007,150000.0,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,120000.0
6772,Ford Ikon 1.6 Nxt,Ford,2004,25000.0,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,5.0,100000.0
6773,Skoda Rapid 1.5 TDI AT Style BSIV,Skoda,2017,35000.0,Diesel,Individual,Automatic,Second Owner,21.72,1498.0,108.6,5.0,850000.0
6774,Hyundai Xcent 1.2 CRDi E Plus,Hyundai,2018,48000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,450000.0
6775,Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,2012,200000.0,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,240000.0
6776,Hyundai Santro GLS I - Euro I,Hyundai,2000,90000.0,Petrol,Individual,Manual,Third Owner,26.59,1248.0,74.0,5.0,30000.0
6777,Maruti Swift Dzire VDI,Maruti,2015,135000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,600000.0
6778,Chevrolet Enjoy 1.3 TCDi LS 7,Chevrolet,2016,110000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0,280000.0
6779,Hyundai Verna 1.6 SX,Hyundai,2012,146000.0,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,465000.0
6780,Maruti Alto 800 LXI,Maruti,2018,44000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,350000.0
6781,Hyundai i10 Magna 1.2 iTech SE,Hyundai,2013,70000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,325000.0
6782,Tata Indica V2 DLS TC,Tata,2004,271000.0,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,5.0,50000.0
6783,Maruti Alto LXi BSIII,Maruti,2006,120000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,110000.0
6784,Tata Indigo eCS LX BSIV,Tata,2013,80000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,220000.0
6785,Mahindra Bolero 2011-2019 SLE BSIII,Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,515000.0
6786,Maruti Ciaz 1.4 Sigma,Maruti,2018,40000.0,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,750000.0
6787,Hyundai EON Sportz,Hyundai,2018,25000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,350000.0
6788,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2019,15000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,488999.0
6789,Maruti Alto 800 LXI,Maruti,2017,27000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,300000.0
6790,Maruti Baleno Alpha 1.3,Maruti,2017,35000.0,Diesel,Individual,Manual,Second Owner,27.39,1248.0,74.0,5.0,650000.0
6791,Maruti A-Star Vxi,Maruti,2014,40000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,250000.0
6792,Maruti Alto 800 LXI,Maruti,2014,40000.0,Petrol,Individual,Manual,Third Owner,22.74,796.0,47.3,5.0,200000.0
6793,Mahindra Scorpio S10 7 Seater,Mahindra,2015,75262.0,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,950000.0
6794,Tata Indigo eCS LX BSIV,Tata,2012,120000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,200000.0
6795,Hyundai EON 1.0 Era Plus,Hyundai,2016,60000.0,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,276000.0
6796,Hyundai EON Magna Plus,Hyundai,2014,40000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,250000.0
6797,Maruti Alto LX,Maruti,2008,80000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,95000.0
6798,Tata Indigo CR4,Tata,2011,70000.0,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,200000.0
